datetime,open,high,low,close,volume
2023-09-01 02:00:00,0.0636,0.0643,0.0635,0.0639,2901791.0
2023-09-01 06:00:00,0.0639,0.0642,0.0632,0.0634,993254.0
2023-09-01 10:00:00,0.0634,0.0641,0.0634,0.0638,2193124.0
2023-09-01 14:00:00,0.0638,0.0643,0.0629,0.0635,2770214.0
2023-09-01 18:00:00,0.0635,0.0638,0.0622,0.063,4751629.0
2023-09-01 22:00:00,0.0631,0.0641,0.063,0.0637,2101568.0
2023-09-02 02:00:00,0.064,0.0641,0.0634,0.0637,895747.0
2023-09-02 06:00:00,0.064,0.0641,0.0632,0.0635,3586000.0
2023-09-02 10:00:00,0.0635,0.0637,0.0629,0.0632,4677991.0
2023-09-02 14:00:00,0.0632,0.0649,0.0629,0.0637,8806087.0
2023-09-02 18:00:00,0.0637,0.064,0.0626,0.063,5245684.0
2023-09-02 22:00:00,0.0633,0.0637,0.063,0.0636,705054.0
2023-09-03 02:00:00,0.0636,0.0637,0.0633,0.0634,864749.0
2023-09-03 06:00:00,0.0636,0.0638,0.0634,0.0636,556182.0
2023-09-03 10:00:00,0.0636,0.0638,0.0632,0.0636,1209837.0
2023-09-03 14:00:00,0.0636,0.0636,0.0628,0.0631,1229618.0
2023-09-03 18:00:00,0.0631,0.0636,0.0627,0.0635,2063871.0
2023-09-03 22:00:00,0.0635,0.0635,0.0628,0.0631,3075038.0
2023-09-04 02:00:00,0.0631,0.0638,0.0629,0.0632,833052.0
2023-09-04 06:00:00,0.0634,0.0637,0.063,0.0631,1012268.0
2023-09-04 10:00:00,0.0633,0.0635,0.0629,0.0632,1546362.0
2023-09-04 14:00:00,0.0631,0.0634,0.0626,0.0627,1719852.0
2023-09-04 18:00:00,0.063,0.0635,0.0627,0.0632,1123252.0
2023-09-04 22:00:00,0.0632,0.0633,0.0621,0.063,1716545.0
2023-09-05 02:00:00,0.063,0.0637,0.0628,0.0632,1696694.0
2023-09-05 06:00:00,0.0632,0.0645,0.0632,0.0638,4372598.0
2023-09-05 10:00:00,0.064,0.0644,0.0634,0.0642,1992153.0
2023-09-05 14:00:00,0.0642,0.0643,0.0635,0.0639,2012710.0
