datetime,open,high,low,close,volume
2025-08-01 02:00:00,0.2095,0.2113,0.2026,0.2097,12966565.0
2025-08-01 06:00:00,0.2082,0.2087,0.2038,0.206,5124193.0
2025-08-01 10:00:00,0.2059,0.2076,0.2005,0.2076,6198772.0
2025-08-01 14:00:00,0.2075,0.2105,0.2022,0.21,3038858.0
2025-08-01 18:00:00,0.21,0.2129,0.2039,0.2084,4275527.0
2025-08-01 22:00:00,0.2084,0.2084,0.1958,0.2018,18079949.0
2025-08-02 02:00:00,0.2017,0.2038,0.2,0.2028,1329047.0
2025-08-02 06:00:00,0.2015,0.2041,0.1942,0.1996,4817737.0
2025-08-02 10:00:00,0.1995,0.2007,0.1975,0.1991,3186027.0
2025-08-02 14:00:00,0.2003,0.2003,0.1932,0.1942,2138727.0
2025-08-02 18:00:00,0.1952,0.1973,0.1888,0.1922,21371500.0
2025-08-02 22:00:00,0.192,0.1946,0.1889,0.1914,1917394.0
2025-08-03 02:00:00,0.1917,0.1968,0.1882,0.1968,8848919.0
2025-08-03 06:00:00,0.1965,0.1968,0.1951,0.1968,836033.0
2025-08-03 10:00:00,0.1957,0.2008,0.1955,0.1984,3216603.0
2025-08-03 14:00:00,0.1982,0.1997,0.1967,0.1983,1198482.0
2025-08-03 18:00:00,0.1995,0.2007,0.1978,0.199,1187288.0
2025-08-03 22:00:00,0.199,0.2005,0.1976,0.1988,1965238.0
2025-08-04 02:00:00,0.2001,0.2034,0.1987,0.2018,6281775.0
2025-08-04 06:00:00,0.203,0.2043,0.1989,0.2031,2303199.0
2025-08-04 10:00:00,0.2041,0.2044,0.2001,0.2004,3935231.0
2025-08-04 14:00:00,0.2016,0.2067,0.2002,0.2033,4503649.0
2025-08-04 18:00:00,0.2045,0.2106,0.2033,0.2043,8652506.0
2025-08-04 22:00:00,0.2052,0.2111,0.2041,0.2106,3416467.0
2025-08-05 02:00:00,0.2106,0.2115,0.2057,0.2069,2148080.0
2025-08-05 06:00:00,0.2069,0.2073,0.2017,0.2018,2168420.0
2025-08-05 10:00:00,0.2017,0.2094,0.2017,0.2067,3123534.0
2025-08-05 14:00:00,0.2066,0.2079,0.1973,0.1986,5982064.0
2025-08-05 18:00:00,0.1989,0.2004,0.1972,0.1975,3033261.0
2025-08-05 22:00:00,0.1991,0.2009,0.1962,0.1998,2580951.0
2025-08-06 02:00:00,0.1997,0.1997,0.1963,0.1975,2200988.0
2025-08-06 06:00:00,0.1965,0.2023,0.1962,0.2011,2450398.0
2025-08-06 10:00:00,0.201,0.2022,0.1992,0.2011,659917.0
2025-08-06 14:00:00,0.2013,0.2057,0.1993,0.2056,2744153.0
2025-08-06 18:00:00,0.2055,0.2072,0.2027,0.2051,1799447.0
2025-08-06 22:00:00,0.2063,0.2064,0.2046,0.2048,380784.0
2025-08-07 02:00:00,0.2047,0.2062,0.2027,0.204,925742.0
2025-08-07 06:00:00,0.204,0.2068,0.2036,0.2056,575968.0
2025-08-07 10:00:00,0.2067,0.2149,0.2048,0.2145,3990212.0
