datetime,open,high,low,close,volume
2023-08-01 02:00:00,0.0781,0.0783,0.0756,0.0761,3729821.0
2023-08-01 06:00:00,0.0764,0.0769,0.0759,0.0767,2647003.0
2023-08-01 10:00:00,0.0764,0.0774,0.0764,0.0765,3999117.0
2023-08-01 14:00:00,0.0768,0.0772,0.0758,0.077,4481909.0
2023-08-01 18:00:00,0.0767,0.0778,0.0765,0.0773,1834290.0
2023-08-01 22:00:00,0.0775,0.0783,0.0769,0.0781,4985436.0
2023-08-02 02:00:00,0.0782,0.0786,0.0773,0.0773,2500787.0
2023-08-02 06:00:00,0.0777,0.0778,0.0766,0.0766,3928796.0
2023-08-02 10:00:00,0.0766,0.0774,0.0762,0.0768,1626846.0
2023-08-02 14:00:00,0.0769,0.0772,0.0745,0.0753,5575390.0
2023-08-02 18:00:00,0.0756,0.0757,0.0741,0.0746,5502583.0
2023-08-02 22:00:00,0.0749,0.0751,0.0735,0.0741,7235014.0
2023-08-03 02:00:00,0.0741,0.0752,0.0738,0.0744,3569020.0
2023-08-03 06:00:00,0.0747,0.0749,0.074,0.074,933911.0
2023-08-03 10:00:00,0.074,0.0743,0.0724,0.0737,5415480.0
2023-08-03 14:00:00,0.0737,0.0746,0.073,0.074,4409298.0
2023-08-03 18:00:00,0.0743,0.0749,0.0738,0.0744,4627049.0
2023-08-03 22:00:00,0.0744,0.0748,0.073,0.0735,4744150.0
2023-08-04 02:00:00,0.0735,0.0746,0.0732,0.074,2453662.0
2023-08-04 06:00:00,0.0743,0.0745,0.0737,0.0744,815169.0
2023-08-04 10:00:00,0.0744,0.0748,0.0737,0.0738,2973462.0
2023-08-04 14:00:00,0.074,0.0749,0.0737,0.0746,2765638.0
2023-08-04 18:00:00,0.0746,0.0749,0.0727,0.0734,1706024.0
2023-08-04 22:00:00,0.0734,0.0741,0.0726,0.0733,4153664.0
2023-08-05 02:00:00,0.0736,0.0739,0.0729,0.0738,2717819.0
2023-08-05 06:00:00,0.0738,0.0761,0.0738,0.0754,7742972.0
2023-08-05 10:00:00,0.0752,0.0764,0.0751,0.0758,5591447.0
2023-08-05 14:00:00,0.076,0.077,0.0751,0.0752,7643382.0
2023-08-05 18:00:00,0.0752,0.0764,0.0749,0.0761,3634066.0
2023-08-05 22:00:00,0.0761,0.0764,0.0755,0.0758,1987626.0
2023-08-06 02:00:00,0.0758,0.0764,0.0755,0.0761,2262430.0
2023-08-06 06:00:00,0.0761,0.0761,0.075,0.075,1431359.0
2023-08-06 10:00:00,0.075,0.0757,0.0746,0.0749,2177188.0
2023-08-06 14:00:00,0.0752,0.0752,0.0739,0.0742,2637965.0
2023-08-06 18:00:00,0.0742,0.0753,0.0742,0.0747,1422380.0
2023-08-06 22:00:00,0.0747,0.0761,0.0741,0.0744,3546397.0
2023-08-07 02:00:00,0.0744,0.0758,0.0739,0.0749,2270428.0
2023-08-07 06:00:00,0.0748,0.0755,0.074,0.0749,3875514.0
2023-08-07 10:00:00,0.0749,0.0749,0.074,0.0747,4027136.0
2023-08-07 14:00:00,0.0747,0.0747,0.0731,0.0738,7408316.0
2023-08-07 18:00:00,0.0737,0.0738,0.0717,0.0734,8979894.0
2023-08-07 22:00:00,0.0734,0.0738,0.0731,0.0733,1515263.0
2023-08-08 02:00:00,0.0736,0.0741,0.0731,0.0738,3272122.0
2023-08-08 06:00:00,0.0738,0.0742,0.0732,0.0735,2446963.0
2023-08-08 10:00:00,0.0735,0.0741,0.0732,0.0738,1003726.0
2023-08-08 14:00:00,0.0738,0.0748,0.0736,0.0747,1652005.0
2023-08-08 18:00:00,0.0747,0.0757,0.0744,0.0747,8357420.0
2023-08-08 22:00:00,0.0748,0.0755,0.0744,0.0747,3752272.0
2023-08-09 02:00:00,0.0748,0.0755,0.0745,0.0746,817221.0
2023-08-09 06:00:00,0.0749,0.076,0.0745,0.0754,2094367.0
