datetime,open,high,low,close,volume
2025-05-01 02:00:00,0.1724,0.1757,0.1724,0.1735,2610090.0
2025-05-01 06:00:00,0.1736,0.176,0.1735,0.1749,2727351.0
2025-05-01 10:00:00,0.1748,0.1799,0.1748,0.1799,4203355.0
2025-05-01 14:00:00,0.18,0.183,0.1765,0.1816,8577646.0
2025-05-01 18:00:00,0.1814,0.1837,0.1806,0.1808,3724266.0
2025-05-01 22:00:00,0.1804,0.1826,0.1794,0.1805,2185326.0
2025-05-02 02:00:00,0.1807,0.1845,0.1797,0.1817,5628583.0
2025-05-02 06:00:00,0.1826,0.1828,0.1785,0.1795,2030812.0
2025-05-02 10:00:00,0.1794,0.1824,0.1794,0.1813,1711590.0
2025-05-02 14:00:00,0.1813,0.1829,0.1797,0.1821,1051641.0
2025-05-02 18:00:00,0.1813,0.1848,0.1796,0.1804,2951171.0
2025-05-02 22:00:00,0.1805,0.1824,0.1796,0.1811,594370.0
2025-05-03 02:00:00,0.1812,0.1821,0.1797,0.1803,947017.0
2025-05-03 06:00:00,0.1803,0.1807,0.1781,0.1793,4504291.0
2025-05-03 10:00:00,0.1791,0.1802,0.1776,0.1776,1103247.0
2025-05-03 14:00:00,0.1777,0.1796,0.1773,0.1785,902421.0
2025-05-03 18:00:00,0.1784,0.1784,0.1748,0.1774,2498826.0
2025-05-03 22:00:00,0.1774,0.1774,0.1751,0.1755,2150733.0
2025-05-04 02:00:00,0.1766,0.1781,0.1746,0.1753,1544619.0
2025-05-04 06:00:00,0.1753,0.1768,0.1744,0.1746,1165898.0
2025-05-04 10:00:00,0.1756,0.1759,0.1732,0.1748,2565708.0
2025-05-04 14:00:00,0.1748,0.175,0.1726,0.1739,1901158.0
2025-05-04 18:00:00,0.1738,0.174,0.1707,0.1721,5201109.0
2025-05-04 22:00:00,0.1722,0.1733,0.1698,0.1709,1105063.0
2025-05-05 02:00:00,0.1708,0.1726,0.1682,0.1714,2864627.0
2025-05-05 06:00:00,0.1713,0.1744,0.171,0.1735,1495391.0
2025-05-05 10:00:00,0.1734,0.175,0.1703,0.1714,1136025.0
2025-05-05 14:00:00,0.1712,0.1721,0.1687,0.1688,6270350.0
2025-05-05 18:00:00,0.169,0.1728,0.169,0.1708,1500454.0
2025-05-05 22:00:00,0.1708,0.1721,0.1684,0.1707,6133431.0
2025-05-06 02:00:00,0.1705,0.1714,0.1666,0.1701,2752459.0
2025-05-06 06:00:00,0.1701,0.1703,0.1681,0.17,2172682.0
2025-05-06 10:00:00,0.169,0.169,0.1642,0.1652,2688713.0
2025-05-06 14:00:00,0.1653,0.1687,0.1641,0.1665,5308162.0
2025-05-06 18:00:00,0.1665,0.1703,0.165,0.1681,6660614.0
2025-05-06 22:00:00,0.169,0.1725,0.1674,0.1724,4874324.0
2025-05-07 02:00:00,0.1718,0.1746,0.1704,0.1718,4400394.0
2025-05-07 06:00:00,0.172,0.1733,0.1715,0.1726,635587.0
2025-05-07 10:00:00,0.1736,0.1746,0.1726,0.1737,1865925.0
2025-05-07 14:00:00,0.1727,0.1736,0.1706,0.1706,1858460.0
2025-05-07 18:00:00,0.1705,0.1733,0.169,0.1708,4109852.0
2025-05-07 22:00:00,0.1695,0.1733,0.1687,0.1731,1845636.0
2025-05-08 02:00:00,0.1729,0.1795,0.1716,0.1795,4148297.0
2025-05-08 06:00:00,0.1797,0.1829,0.1789,0.1807,4839118.0
2025-05-08 10:00:00,0.1816,0.1855,0.1811,0.183,6304002.0
2025-05-08 14:00:00,0.183,0.1918,0.1827,0.1885,4851791.0
2025-05-08 18:00:00,0.1899,0.1931,0.1887,0.1902,3254801.0
2025-05-08 22:00:00,0.1919,0.1982,0.1906,0.1972,10069449.0
2025-05-09 02:00:00,0.1971,0.1981,0.1926,0.1926,14269972.0
2025-05-09 06:00:00,0.1936,0.2084,0.1925,0.2053,22062339.0
2025-05-09 10:00:00,0.2063,0.214,0.2019,0.2069,22050752.0
2025-05-09 14:00:00,0.208,0.2102,0.2009,0.2037,6246024.0
2025-05-09 18:00:00,0.2036,0.2057,0.2007,0.2042,3335949.0
2025-05-09 22:00:00,0.2055,0.2064,0.2036,0.2049,2401803.0
2025-05-10 02:00:00,0.2049,0.2105,0.2036,0.2095,10789211.0
