datetime,open,high,low,close,volume
2024-01-01 01:00:00,0.0897,0.0904,0.0888,0.0893,1257538.0
2024-01-01 05:00:00,0.0894,0.0901,0.0884,0.0892,2372064.0
2024-01-01 09:00:00,0.0897,0.0902,0.0892,0.0897,1589305.0
2024-01-01 13:00:00,0.0901,0.0917,0.0896,0.0907,3558989.0
2024-01-01 17:00:00,0.0908,0.0923,0.0905,0.0919,5623836.0
2024-01-01 21:00:00,0.092,0.0923,0.091,0.0923,6780094.0
2024-01-02 01:00:00,0.0919,0.0936,0.0915,0.0931,8790122.0
2024-01-02 05:00:00,0.0932,0.0945,0.0924,0.0938,7710633.0
2024-01-02 09:00:00,0.0938,0.0948,0.0924,0.0932,4900322.0
2024-01-02 13:00:00,0.0932,0.0935,0.0911,0.0914,3555499.0
2024-01-02 17:00:00,0.0915,0.0923,0.0909,0.0915,2918869.0
2024-01-02 21:00:00,0.0914,0.0921,0.0904,0.0909,3197583.0
2024-01-03 01:00:00,0.0914,0.0921,0.0907,0.091,1810197.0
2024-01-03 05:00:00,0.091,0.0922,0.091,0.0919,617170.0
2024-01-03 09:00:00,0.0919,0.0924,0.0887,0.0896,5307807.0
2024-01-03 13:00:00,0.0869,0.0878,0.0761,0.0826,100106828.0
2024-01-03 17:00:00,0.083,0.0831,0.0804,0.0814,12691869.0
2024-01-03 21:00:00,0.0819,0.0833,0.0814,0.0822,4147248.0
2024-01-04 01:00:00,0.0823,0.0829,0.0811,0.082,2253619.0
2024-01-04 05:00:00,0.0818,0.0833,0.0818,0.0827,1504568.0
2024-01-04 09:00:00,0.0828,0.0831,0.0814,0.0826,6977725.0
2024-01-04 13:00:00,0.083,0.085,0.082,0.0842,8376068.0
2024-01-04 17:00:00,0.0843,0.0846,0.083,0.0841,3280916.0
2024-01-04 21:00:00,0.0841,0.085,0.0836,0.084,5085500.0
2024-01-05 01:00:00,0.0845,0.085,0.0809,0.0827,12110252.0
2024-01-05 05:00:00,0.0831,0.0836,0.0823,0.0833,1153619.0
2024-01-05 09:00:00,0.0833,0.0844,0.0819,0.0819,19542635.0
2024-01-05 13:00:00,0.0819,0.0829,0.0809,0.0823,4641249.0
2024-01-05 17:00:00,0.0824,0.0824,0.0803,0.082,2718974.0
2024-01-05 21:00:00,0.0816,0.0833,0.0816,0.0826,1619383.0
2024-01-06 01:00:00,0.083,0.0832,0.0817,0.0823,1400908.0
2024-01-06 05:00:00,0.0822,0.0827,0.0783,0.0804,9237401.0
2024-01-06 09:00:00,0.0804,0.0809,0.0798,0.0808,3123504.0
2024-01-06 13:00:00,0.0808,0.0821,0.0802,0.0812,1554211.0
2024-01-06 17:00:00,0.0812,0.0819,0.0803,0.0808,702346.0
2024-01-06 21:00:00,0.0809,0.0814,0.0797,0.0804,931577.0
2024-01-07 01:00:00,0.081,0.0819,0.0804,0.0809,1927967.0
2024-01-07 05:00:00,0.0809,0.0816,0.0803,0.0807,3770702.0
2024-01-07 09:00:00,0.0812,0.0813,0.0795,0.0798,2573149.0
2024-01-07 13:00:00,0.0802,0.081,0.0792,0.0798,2059441.0
2024-01-07 17:00:00,0.0794,0.0805,0.0789,0.0797,2405772.0
2024-01-07 21:00:00,0.0797,0.0805,0.077,0.0782,6988243.0
2024-01-08 01:00:00,0.0782,0.0791,0.074,0.0762,13680645.0
2024-01-08 05:00:00,0.0762,0.0789,0.0753,0.0779,6267060.0
2024-01-08 09:00:00,0.0774,0.0786,0.0771,0.0786,3478117.0
2024-01-08 13:00:00,0.0788,0.0797,0.0779,0.0788,6236423.0
2024-01-08 17:00:00,0.0789,0.0817,0.0787,0.0813,6820357.0
2024-01-08 21:00:00,0.0814,0.082,0.0802,0.0817,3288229.0
2024-01-09 01:00:00,0.0813,0.0819,0.0792,0.0798,4250621.0
2024-01-09 05:00:00,0.0802,0.0811,0.0799,0.0801,6481581.0
2024-01-09 09:00:00,0.0805,0.0806,0.0782,0.0793,4151885.0
2024-01-09 13:00:00,0.0793,0.0795,0.0765,0.0783,13402302.0
2024-01-09 17:00:00,0.0783,0.0841,0.0767,0.0797,114909148.0
2024-01-09 21:00:00,0.0797,0.0823,0.0767,0.0793,38198256.0
2024-01-10 01:00:00,0.0793,0.081,0.0791,0.0798,1991841.0
2024-01-10 05:00:00,0.0803,0.0804,0.0783,0.0788,3300140.0
2024-01-10 09:00:00,0.0788,0.08,0.0778,0.0792,3411789.0
2024-01-10 13:00:00,0.0793,0.0794,0.0763,0.0782,7711391.0
2024-01-10 17:00:00,0.0783,0.0795,0.0775,0.0795,4486071.0
2024-01-10 21:00:00,0.0794,0.085,0.0775,0.0831,17023236.0
2024-01-11 01:00:00,0.0829,0.0849,0.0821,0.0837,8034628.0
2024-01-11 05:00:00,0.0841,0.0846,0.0818,0.0839,6923987.0
2024-01-11 09:00:00,0.0839,0.0866,0.0834,0.0856,6807111.0
2024-01-11 13:00:00,0.0862,0.0881,0.084,0.085,14591618.0
2024-01-11 17:00:00,0.0844,0.0858,0.0829,0.0849,7041410.0
2024-01-11 21:00:00,0.0855,0.0859,0.0836,0.0849,5987246.0
2024-01-12 01:00:00,0.0848,0.0849,0.0831,0.0835,1509324.0
2024-01-12 05:00:00,0.0833,0.0853,0.0832,0.0842,2852847.0
2024-01-12 09:00:00,0.0841,0.0853,0.083,0.0846,4470888.0
2024-01-12 13:00:00,0.0846,0.0857,0.082,0.0826,8449895.0
2024-01-12 17:00:00,0.0824,0.0832,0.0794,0.0817,11428473.0
2024-01-12 21:00:00,0.0813,0.0823,0.0775,0.08,6803843.0
2024-01-13 01:00:00,0.0801,0.0808,0.0783,0.0801,4031195.0
2024-01-13 05:00:00,0.0801,0.0812,0.08,0.0806,5536616.0
2024-01-13 09:00:00,0.0807,0.0812,0.0793,0.0801,3365890.0
2024-01-13 13:00:00,0.0801,0.0817,0.0798,0.0811,11210763.0
2024-01-13 17:00:00,0.0812,0.0815,0.0804,0.0814,5163156.0
2024-01-13 21:00:00,0.0813,0.0815,0.0805,0.0805,4799635.0
2024-01-14 01:00:00,0.081,0.0814,0.0802,0.0807,2137384.0
2024-01-14 05:00:00,0.0811,0.0829,0.08,0.0826,6505968.0
2024-01-14 09:00:00,0.0826,0.0843,0.0815,0.0831,16304225.0
2024-01-14 13:00:00,0.0831,0.0831,0.0817,0.0824,1219208.0
2024-01-14 17:00:00,0.0824,0.0825,0.0806,0.0806,3619144.0
2024-01-14 21:00:00,0.081,0.0815,0.0795,0.0803,4422930.0
2024-01-15 01:00:00,0.0801,0.0817,0.0799,0.0813,1672071.0
2024-01-15 05:00:00,0.0808,0.0817,0.0806,0.0808,1125559.0
2024-01-15 09:00:00,0.0811,0.0819,0.0806,0.0815,3526215.0
2024-01-15 13:00:00,0.0815,0.0819,0.0797,0.0799,4691200.0
2024-01-15 17:00:00,0.0803,0.0819,0.0799,0.0808,1258794.0
