datetime,open,high,low,close,volume
2025-01-01 01:00:00,0.316,0.3218,0.316,0.3187,4372038.0
2025-01-01 05:00:00,0.3176,0.3195,0.315,0.3163,1102267.0
2025-01-01 09:00:00,0.3163,0.3173,0.3113,0.3155,2505042.0
2025-01-01 13:00:00,0.3156,0.3203,0.3155,0.3198,5512237.0
2025-01-01 17:00:00,0.3196,0.3257,0.3169,0.3242,8145532.0
2025-01-01 21:00:00,0.3254,0.3276,0.3232,0.3241,3982300.0
2025-01-02 01:00:00,0.325,0.339,0.3237,0.3313,19482034.0
2025-01-02 05:00:00,0.3317,0.3354,0.3289,0.3342,5271000.0
2025-01-02 09:00:00,0.3343,0.3451,0.3329,0.3422,9787649.0
2025-01-02 13:00:00,0.3413,0.3446,0.3349,0.3364,7179818.0
2025-01-02 17:00:00,0.3375,0.3408,0.3342,0.3394,1874729.0
2025-01-02 21:00:00,0.3389,0.3406,0.335,0.3382,988300.0
2025-01-03 01:00:00,0.3392,0.3429,0.3354,0.3425,4897151.0
2025-01-03 05:00:00,0.3422,0.3422,0.3351,0.3361,3785525.0
2025-01-03 09:00:00,0.3371,0.3503,0.3353,0.3482,8309463.0
2025-01-03 13:00:00,0.3482,0.3691,0.3472,0.3667,33187939.0
2025-01-03 17:00:00,0.3669,0.3836,0.3643,0.3795,24963440.0
2025-01-03 21:00:00,0.3795,0.3898,0.3745,0.3798,14600448.0
2025-01-04 01:00:00,0.3801,0.3957,0.3775,0.3918,26843609.0
2025-01-04 05:00:00,0.3912,0.3956,0.3846,0.388,24095216.0
2025-01-04 09:00:00,0.388,0.3925,0.3826,0.3915,8980572.0
2025-01-04 13:00:00,0.3915,0.395,0.3768,0.38,8128095.0
2025-01-04 17:00:00,0.3801,0.3859,0.3789,0.3839,2120261.0
2025-01-04 21:00:00,0.3857,0.3988,0.3833,0.3949,5921901.0
2025-01-05 01:00:00,0.395,0.3984,0.3876,0.3887,5237913.0
2025-01-05 05:00:00,0.3889,0.3925,0.3873,0.3892,5394579.0
2025-01-05 09:00:00,0.3888,0.3898,0.3806,0.3827,14439429.0
2025-01-05 13:00:00,0.3817,0.386,0.3747,0.3833,9703204.0
2025-01-05 17:00:00,0.3832,0.385,0.3788,0.3824,1166108.0
2025-01-05 21:00:00,0.3825,0.3851,0.38,0.3825,1440024.0
2025-01-06 01:00:00,0.3831,0.3902,0.3761,0.3862,4384020.0
2025-01-06 05:00:00,0.3868,0.3891,0.3801,0.3833,8741657.0
2025-01-06 09:00:00,0.3834,0.3884,0.3813,0.387,2506893.0
2025-01-06 13:00:00,0.3862,0.3933,0.3811,0.3891,6248127.0
2025-01-06 17:00:00,0.3891,0.3965,0.3841,0.3891,5397443.0
2025-01-06 21:00:00,0.3896,0.3918,0.3854,0.3876,1516624.0
2025-01-07 01:00:00,0.3887,0.3989,0.3858,0.3917,6044503.0
2025-01-07 05:00:00,0.3919,0.3942,0.3884,0.3915,1459787.0
2025-01-07 09:00:00,0.3926,0.3976,0.3829,0.3854,5513474.0
2025-01-07 13:00:00,0.3852,0.3886,0.3578,0.3633,36504492.0
2025-01-07 17:00:00,0.3635,0.3697,0.3508,0.3539,26642168.0
2025-01-07 21:00:00,0.3535,0.3559,0.3471,0.3481,14902652.0
2025-01-08 01:00:00,0.3479,0.3553,0.345,0.3553,10138424.0
2025-01-08 05:00:00,0.3544,0.3563,0.3394,0.3444,8289700.0
2025-01-08 09:00:00,0.3444,0.3527,0.3432,0.3463,14777307.0
2025-01-08 13:00:00,0.3462,0.3532,0.3415,0.3466,6744726.0
2025-01-08 17:00:00,0.3452,0.3465,0.3247,0.3357,31628607.0
2025-01-08 21:00:00,0.3355,0.3458,0.3329,0.3423,8890255.0
2025-01-09 01:00:00,0.3421,0.347,0.3376,0.3385,5115562.0
2025-01-09 05:00:00,0.3385,0.341,0.3292,0.3319,8317658.0
2025-01-09 09:00:00,0.332,0.3361,0.3258,0.3299,8171316.0
2025-01-09 13:00:00,0.3298,0.3367,0.3173,0.3337,17677584.0
2025-01-09 17:00:00,0.3327,0.3357,0.316,0.3172,9134452.0
2025-01-09 21:00:00,0.3174,0.3236,0.3136,0.3212,6302431.0
2025-01-10 01:00:00,0.3214,0.329,0.3211,0.3281,6195560.0
2025-01-10 05:00:00,0.3284,0.3394,0.3254,0.3365,5600528.0
2025-01-10 09:00:00,0.3357,0.3392,0.3339,0.3354,3400201.0
2025-01-10 13:00:00,0.3357,0.3368,0.322,0.3282,12835771.0
2025-01-10 17:00:00,0.3279,0.34,0.3237,0.3356,7529441.0
2025-01-10 21:00:00,0.3344,0.336,0.3314,0.3336,3928691.0
2025-01-11 01:00:00,0.3343,0.3354,0.3305,0.3315,4025816.0
2025-01-11 05:00:00,0.3326,0.3343,0.3295,0.3317,584379.0
2025-01-11 09:00:00,0.3328,0.3401,0.3301,0.3378,3558610.0
2025-01-11 13:00:00,0.3378,0.3387,0.334,0.3352,1075927.0
2025-01-11 17:00:00,0.3353,0.3392,0.3327,0.3383,4605814.0
2025-01-11 21:00:00,0.3393,0.3485,0.3373,0.3406,10167608.0
2025-01-12 01:00:00,0.3406,0.3416,0.3371,0.3406,2060833.0
2025-01-12 05:00:00,0.3405,0.3435,0.3377,0.3406,4450035.0
2025-01-12 09:00:00,0.3405,0.3407,0.3337,0.3366,3209211.0
